time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
495000.0,288.5552,298.11374,296.6126,297.75348,297.03506,296.9801,720.7788263605609,0.1360637426742386,-734.3852006279847
496800.0,287.28,298.1095,296.51807,297.5662,296.9412,296.88217,720.5896184137835,0.14054812526544683,-734.6444309403281
498600.0,286.16653,298.0869,296.40747,297.2313,296.83603,296.7749,720.3528294611468,0.14543477519753412,-734.8963069809002
500400.0,285.47,298.12543,296.33255,297.3077,296.8165,296.7684,720.390908149414,0.15017415851711557,-735.4083240011256
502200.0,285.3602,298.71045,297.39905,299.02737,297.95853,298.23618,723.1466981152344,0.15255070054288403,-738.4017681695227
504000.0,285.49,298.4423,297.3474,298.99414,297.78174,298.19357,722.8040381176758,0.15475503849019925,-738.2795419666957
505800.0,285.81378,298.4757,297.45676,299.0053,297.78018,298.2257,722.8630180737305,0.15693955446490032,-738.5569735202205
507600.0,285.95,298.5259,297.57385,299.02264,297.83868,298.26184,722.9842758251954,0.15912847210345968,-738.8971230355413
509400.0,285.62845,298.55008,297.55188,299.02185,297.837,298.2821,723.0104255200196,0.1613424220655275,-739.1446677265723
511200.0,285.26,298.5626,297.4968,299.01022,297.83853,298.29227,723.0187408642578,0.1635780064841346,-739.3765415126712
513000.0,284.94455,298.58838,297.48895,299.00204,297.90613,298.3051,723.095558491211,0.16360942278884927,-739.456500770096
514800.0,284.68,297.2693,296.2406,297.71362,296.74493,296.8637,719.9420127148438,0.16568992185850864,-736.5110049006947
516600.0,285.22446,298.50336,297.3462,298.81476,297.85944,298.15695,722.850100300293,0.16785789524764727,-739.6358898250577
518400.0,285.94,298.58942,297.4494,298.91364,297.9575,298.26886,723.5417372143555,0.17000527795253945,-740.5422650096094
520200.0,285.97717,298.6392,297.52173,298.93848,297.98065,298.31522,723.6382501293946,0.17044665362463557,-740.6829154918581
522000.0,285.82,298.44662,297.31638,298.56647,297.69867,298.01242,722.9902218334962,0.1727900718517439,-740.2692290186706
523800.0,285.4939,298.61523,297.52206,298.85205,297.89203,298.26593,723.5043758984375,0.17330566230944552,-740.8349421293821
525600.0,285.05,298.4646,297.33228,298.54773,297.70166,298.00406,722.9962655834962,0.17571098551590375,-740.5673641350866
527400.0,284.1698,298.63898,297.54965,298.80112,297.8753,298.25812,723.4961344433594,0.17794143589344788,-741.2902780327042
529200.0,283.51,298.7029,297.6226,298.82047,297.91098,298.30896,723.6138494458008,0.17838413586925092,-741.4522630327259
531000.0,283.4628,298.43033,297.23947,298.36188,297.52045,297.86703,722.689793269043,0.18083453947745426,-740.7732472167884
532800.0,283.42,298.67297,297.55542,298.71625,297.833,298.25522,723.4706832836914,0.18274073786947578,-741.744757070639
534600.0,283.36523,298.13336,297.0466,298.1598,297.3005,297.61462,722.091540900879,0.18381255564273785,-740.4727964651528
536400.0,283.31,298.55795,297.47778,298.4729,297.71503,298.0885,723.1376204052734,0.18614879004171211,-741.7524994094447
538200.0,283.23367,298.76184,297.67422,298.68256,297.91943,298.3103,723.645707734375,0.1867898707089041,-742.3246948052655
540000.0,283.13,297.6086,296.63217,297.55643,296.86642,297.13574,720.9326271801758,0.18887689689007067,-739.8203168691829
