time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
554400.0,286.08,298.1606,298.16467,298.26514,297.3718,298.18295,298.69496979631697,0.17719497200428833,-298.8721647683213
556200.0,286.80856,298.18256,298.1756,298.2305,297.34128,298.17337,298.7069076625279,0.17995003626036737,-298.8868576987883
558000.0,287.52,298.14813,298.15796,298.25018,297.34976,298.13934,298.18011875697545,0.18293641259035298,-298.3630551695658
559800.0,288.50455,298.14624,298.19907,298.2396,297.34695,298.10635,298.18330332728794,0.18624305038012268,-298.3695463776681
561600.0,289.24,298.14377,298.14865,298.2226,297.33374,297.96808,298.1293002057757,0.18989507510209952,-298.31919528087775
563400.0,289.49298,298.14563,298.14935,298.21692,297.30164,297.83813,298.129874546596,0.1937720162259729,-298.323646562822
565200.0,289.73,298.14374,298.14883,298.2081,297.33286,297.76328,298.12716043526785,0.19784110856991152,-298.32500154383774
567000.0,289.9846,298.14642,298.14862,298.19623,297.45517,297.76376,298.1272624860491,0.20217881574592989,-298.32944130179504
568800.0,290.24,298.151,298.1505,298.2033,297.56146,297.7141,298.1318130231585,0.20662815699936068,-298.3384411801579
570600.0,290.55923,298.15305,298.15164,298.25482,297.7271,297.68945,298.1410436139788,0.21115078659555472,-298.3521944005744
572400.0,290.87,298.15198,298.15094,298.2567,297.93042,297.66418,298.1404678083147,0.21571505404391514,-298.35618286235865
574200.0,290.69077,298.14987,298.14874,298.17084,298.14706,297.62897,298.12595047433035,0.22019213601101764,-298.34614261034136
576000.0,290.04,298.153,298.1504,298.1455,298.1649,297.599,298.1246584821429,0.22456042865171316,-298.3492189107946
577800.0,289.2174,298.1502,298.14777,298.13065,298.12845,297.56067,298.12009390694755,0.2287632028553488,-298.3488571098029
579600.0,288.18,298.15378,298.15005,298.10034,298.13177,297.53726,298.1184613385882,0.2327569459438862,-298.3512182845321
581400.0,286.61176,298.13547,298.134,298.09116,297.91306,297.43823,298.101835484096,0.23669143789766908,-298.33852692199366
583200.0,285.18,298.12222,298.13443,298.10797,297.72247,297.3299,298.0950631452288,0.2406771878852677,-298.335740333114
585000.0,284.47968,298.12335,298.12433,298.10748,297.60263,297.26297,298.0942908063616,0.24496121716599895,-298.3392520235276
586800.0,284.03,298.11694,298.1268,298.1174,297.44424,297.14117,298.1338985421317,0.24635549257066303,-298.3802540347024
588600.0,283.72342,298.79263,297.8347,299.8256,298.3871,298.30582,298.8191634347098,0.2464727152363143,-299.06563614994616
590400.0,283.39,298.82108,297.91818,299.8205,298.3288,298.32434,298.8507900216239,0.2464916116779066,-299.0972816333018
592200.0,282.89294,298.8048,297.94122,299.7695,298.25165,298.29633,298.8352016427176,0.24650443708029007,-299.0817060797979
594000.0,282.41,298.78152,297.9662,299.70816,298.1844,298.2578,298.8134252755301,0.24651688364261637,-299.05994215917275
595800.0,282.08496,298.72427,297.83322,299.6251,298.1368,298.20105,298.7411475655692,0.2465293066312036,-298.9876768722004
597600.0,281.85,298.6603,297.68677,299.53888,298.13876,298.1334,298.6616817452567,0.24762348968999637,-298.9093052349467
599400.0,281.7301,299.6907,299.203,300.28143,299.1749,299.21124,299.7213809640067,0.24920082816385225,-299.97058179217055
601200.0,281.63,299.01495,298.0223,299.70917,298.52512,298.46097,298.9862143380301,0.24923425724482465,-299.23544859527493
603000.0,281.24268,298.66122,297.69043,299.4196,298.15097,298.10272,298.6452128731864,0.24938127770641505,-298.8945941508928
0.0,280.88,298.589,297.6656,299.31268,297.97037,298.02014,299.10943261718745,0.24941770145288733,-299.35885031864035
1800.0,281.09882,298.567,297.73343,299.24792,297.89948,297.98254,299.0943985595703,0.24943159064195813,-299.3438301502123
3600.0,281.42,298.54205,297.71286,299.14578,297.878,297.95358,299.0586845703125,0.24944411013376838,-299.30812868044626
5400.0,281.41855,298.51715,297.68378,299.11093,297.8351,297.92206,299.03169104003905,0.2494565462240152,-299.28114758626305
7200.0,281.17,298.49524,297.64734,299.06863,297.79623,297.88968,299.0046124267578,0.25218530364492675,-299.2567977304027
9000.0,280.32782,299.7697,298.8445,300.1449,299.0172,299.19934,300.2383116455078,0.2523807723665685,-300.49069241787436
10800.0,279.4,298.56723,297.6684,299.0436,297.8318,297.94836,299.0547069091797,0.2539955890740275,-299.3087024982537
12600.0,279.03998,299.66293,298.67273,299.94614,298.8775,299.07117,300.10829724121095,0.25608698888548853,-300.36438423009645
14400.0,278.98,299.47778,298.48804,299.7514,298.66006,298.80487,299.9217966308594,0.256092744897079,-300.1778893757565
16200.0,279.6511,298.56268,297.7037,298.92642,297.78177,297.9194,299.0393876953125,0.25651586629577516,-299.29590356160827
18000.0,280.37,299.5095,298.79532,299.55017,298.6983,298.8714,299.9598140869141,0.25830976536482025,-300.2181238522789
19800.0,279.08884,298.9804,298.05167,299.0039,298.1713,298.2963,299.39643176269533,0.25844154562131116,-299.65487330831667
21600.0,277.87,299.3229,298.68887,299.2754,298.50195,298.72702,299.7720372314453,0.2607125756832715,-300.0327498071286
23400.0,278.7477,299.72073,298.71555,299.61032,298.8779,299.0624,300.10562475585937,0.26246326573585294,-300.3680880215952
25200.0,279.67,298.98343,298.16177,298.9629,298.36646,298.33295,299.4087843017578,0.263784708671449,-299.67256901042924
27000.0,279.85144,297.86667,298.22968,297.5479,296.85812,296.80737,298.4232177734375,0.2670604958198938,-298.6902782692574
28800.0,279.76,298.00278,298.14984,297.6705,296.9558,297.0282,298.52536584472654,0.27026561385891323,-298.79563145858543
30600.0,278.48776,297.95752,298.1849,298.09045,297.0191,297.27936,298.56084704589847,0.2731217301751331,-298.8339687760736
32400.0,277.67,298.0882,298.18265,298.24875,297.22787,297.63828,298.6442222377232,0.2757589573969692,-298.9199811951202
34200.0,279.25323,298.1554,298.158,298.21188,297.3141,297.8286,298.6824253627232,0.27830134446654087,-298.96072670718974
36000.0,281.09,298.15265,298.1568,298.21503,297.3515,297.94998,298.6807808314732,0.28077847388093263,-298.96155930535417
37800.0,282.35022,298.14832,298.1544,298.2136,297.37244,298.0054,298.6771609584263,0.2832613782523447,-298.9604223366787
39600.0,283.24,298.14645,298.15305,298.20898,297.38495,297.97992,298.1721125313895,0.28547669486877236,-298.4575892262582
