last_cor,act_cor,new_cor,last_nor,act_nor,new_nor,last_sou,act_sou,new_sou,last_wes,act_wes,new_wes,last_eas,act_eas,new_eas
292.4903661251068,-0.030692339,292.4596737861633,291.15,1.5425963,292.6925963401794,296.3739097356796,-1.9310575,294.4428522825241,291.90531554222105,0.09430027,291.9996158123016,292.9042299032211,-1.5044365,291.3997934103012
292.4596737861633,-1.2719896,291.1876842021942,292.6925963401794,0.3592186,293.05181493759153,294.4428522825241,1.2127559,295.6556082010269,291.9996158123016,1.4909596,293.49057545661924,291.3997934103012,1.2126184,292.61241176128385
291.1876842021942,-0.08581054,291.15,293.05181493759153,-0.56413937,292.4876755714416,295.6556082010269,-1.9024913,293.75311686992643,293.49057545661924,-0.27050102,293.22007443904874,292.61241176128385,-0.58329105,292.0291207075119
291.15,-1.5640324,291.15,292.4876755714416,-0.5192332,291.9684423446655,293.75311686992643,1.8581553,295.61127212047575,293.22007443904874,-0.9640248,292.25604965686796,292.0291207075119,-1.6490273,291.15
291.15,0.56468415,291.7146841526031,291.9684423446655,-1.3276752,291.15,295.61127212047575,-0.58928657,295.0219855546951,292.25604965686796,-1.1027311,291.1533185482025,291.15,-0.744221,291.15
291.7146841526031,0.8965268,292.6112109661102,291.15,-0.79379797,291.15,295.0219855546951,0.37952065,295.40150620937345,291.1533185482025,-0.7115717,291.15,291.15,1.389184,292.5391839981079
292.6112109661102,-1.4835252,291.15,291.15,1.2912097,292.44120969772337,295.40150620937345,-1.6163933,293.78511288166044,291.15,-1.5144761,291.15,292.5391839981079,0.6962671,293.2354511260986
291.15,0.18774533,291.3377453327179,292.44120969772337,0.70120525,293.14241495132444,293.78511288166044,1.0119019,294.7970147371292,291.15,-1.7477041,291.15,293.2354511260986,-1.9716889,291.2637622594833
291.3377453327179,-1.0014224,291.15,293.14241495132444,0.8510356,293.9934505462646,294.7970147371292,0.33019304,295.1272077798843,291.15,-0.27580976,291.15,291.2637622594833,0.14986777,291.41363003253934
291.15,0.9786148,292.1286148071289,293.9934505462646,-1.8581359,292.1353146076202,295.1272077798843,1.1280847,296.25529243946073,291.15,0.32022977,291.47022976875303,291.41363003253934,1.9201887,293.33381869792936
292.1286148071289,-1.8781856,291.15,292.1353146076202,0.26015592,292.3954705238342,296.25529243946073,0.049220324,296.30451276302335,291.47022976875303,0.14462328,291.61485304832456,293.33381869792936,1.9395103,295.27332904338834
291.15,0.14039445,291.290394449234,292.3954705238342,1.1445923,293.54006280899046,296.30451276302335,-1.5498137,294.75469901561735,291.61485304832456,-1.4745501,291.15,295.27332904338834,0.6357193,295.90904834270475
291.290394449234,-0.9164486,291.15,293.54006280899046,-1.8531357,291.68692710399625,294.75469901561735,0.5788417,295.3335407018661,291.15,-0.10880649,291.15,295.90904834270475,0.5141852,296.42323353290556
291.15,-1.7505734,291.15,291.68692710399625,-0.9262271,291.15,295.3335407018661,0.22150874,295.5550494432449,291.15,-1.7833116,291.15,296.42323353290556,-1.2287868,295.1944467067718
